code,name,ename,id,industry,id_industry,area,id_area
300379,东方通,DFT_300379,300379,软件服务,157,北京,302
300132,青松股份,QSGF_300132,300132,化工原料,141,福建,129
603026,石大胜华,SDSH_603026,603026,化工原料,141,山东,190
300040,九洲电气,JZDQ_300040,300040,电气设备,154,黑龙江,36
600676,交运股份,JYGF_600676,600676,公共交通,7,上海,267
002863,今飞凯达,JFKD_002863,2863,汽车配件,113,浙江,397
603188,亚邦股份,YBGF_603188,603188,染料涂料,21,江苏,364
600650,锦江投资,JJTZ_600650,600650,公共交通,7,上海,267
600838,上海九百,SHJB_600838,600838,百货,47,上海,267
002096,南岭民爆,NLMB_002096,2096,化工原料,141,湖南,97
601677,明泰铝业,MTLY_601677,601677,铝,23,河南,77
600680,*ST上普,*STSP_600680,600680,通信设备,105,上海,267
300181,佐力药业,ZLYY_300181,300181,中成药,74,浙江,397
601021,春秋航空,CQHK_601021,601021,空运,7,上海,267
002643,万润股份,WRGF_002643,2643,化工原料,141,山东,190
300038,梅泰诺,MTN_300038,300038,通信设备,105,北京,302
002364,中恒电气,ZHDQ_002364,2364,电气设备,154,浙江,397
002045,国光电器,GGDQ_002045,2045,元器件,149,广东,283
000069,华侨城Ａ,HQCＡ_000069,69,旅游景点,12,深圳,264
300610,晨化股份,CHGF_300610,300610,化工原料,141,江苏,364
300212,易华录,YHL_300212,300212,软件服务,157,北京,302
600734,实达集团,SDJT_600734,600734,电脑设备,33,福建,129
000042,中洲控股,ZZKG_000042,42,全国地产,39,深圳,264
300259,新天科技,XTKJ_300259,300259,电器仪表,60,河南,77
002060,粤 水 电,Y S D_002060,2060,建筑施工,86,广东,283
000550,江铃汽车,JLQC_000550,550,汽车整车,24,江西,37
300314,戴维医疗,DWYL_300314,300314,医疗保健,63,浙江,397
600033,福建高速,FJGS_600033,600033,路桥,19,福建,129
600571,信雅达,XYD_600571,600571,软件服务,157,浙江,397
300333,兆日科技,ZRKJ_300333,300333,元器件,149,深圳,264
002068,黑猫股份,HMGF_002068,2068,化工原料,141,江西,37
600188,兖州煤业,YZMY_600188,600188,煤炭开采,30,山东,190
600527,江南高纤,JNGX_600527,600527,化纤,24,江苏,364
600422,昆药集团,KYJT_600422,600422,中成药,74,云南,33
300086,康芝药业,KZYY_300086,300086,化学制药,80,海南,30
002079,苏州固锝,SZGD_002079,2079,半导体,55,江苏,364
600526,菲达环保,FDHB_600526,600526,环境保护,58,浙江,397
300260,新莱应材,XLYC_300260,300260,机械基件,68,江苏,364
002092,中泰化学,ZTHX_002092,2092,化工原料,141,新疆,51
300409,道氏技术,DSJS_300409,300409,陶瓷,7,广东,283
002847,盐津铺子,YJPZ_002847,2847,食品,54,湖南,97
300189,神农基因,SNJY_300189,300189,种植业,14,海南,30
002706,良信电器,LXDQ_002706,2706,电气设备,154,上海,267
002612,朗姿股份,LZGF_002612,2612,服饰,55,北京,302
600766,园城黄金,YCHJ_600766,600766,黄金,11,山东,190
300246,宝莱特,BLT_300246,300246,医疗保健,63,广东,283
000507,珠海港,ZHG_000507,507,港口,18,广东,283
002628,成都路桥,CDLQ_002628,2628,建筑施工,86,四川,113
300201,海伦哲,HLZ_300201,300201,专用机械,123,江苏,364
603165,荣晟环保,RCHB_603165,603165,造纸,23,浙江,397
300199,翰宇药业,HYYY_300199,300199,化学制药,80,深圳,264
002450,康得新,KDX_002450,2450,化工原料,141,江苏,364
600862,中航高科,ZHGK_600862,600862,航空,19,江苏,364
002820,桂发祥,GFX_002820,2820,食品,54,天津,49
002662,京威股份,JWGF_002662,2662,汽车配件,113,北京,302
002411,必康股份,BKGF_002411,2411,化学制药,80,江苏,364
300126,锐奇股份,RQGF_300126,300126,轻工机械,10,上海,267
300211,亿通科技,YTKJ_300211,300211,通信设备,105,江苏,364
002496,辉丰股份,HFGF_002496,2496,农药化肥,47,江苏,364
600021,上海电力,SHDL_600021,600021,火力发电,34,上海,267
600713,南京医药,NJYY_600713,600713,医药商业,22,江苏,364
300173,智慧松德,ZHSD_300173,300173,轻工机械,10,广东,283
600824,益民集团,YMJT_600824,600824,百货,47,上海,267
002499,科林环保,KLHB_002499,2499,环境保护,58,江苏,364
300406,九强生物,JQSW_300406,300406,生物制药,41,北京,302
300628,亿联网络,YLWL_300628,300628,通信设备,105,福建,129
600889,南京化纤,NJHX_600889,600889,化纤,24,江苏,364
002336,人人乐,RRL_002336,2336,超市连锁,11,深圳,264
000957,中通客车,ZTKC_000957,957,汽车整车,24,山东,190
600381,青海春天,QHCT_600381,600381,医疗保健,63,青海,12
300342,天银机电,TYJD_300342,300342,元器件,149,江苏,364
601116,三江购物,SJGW_601116,601116,超市连锁,11,浙江,397
300046,台基股份,TJGF_300046,300046,半导体,55,湖北,96
000937,冀中能源,JZNY_000937,937,煤炭开采,30,河北,55
000707,双环科技,SHKJ_000707,707,化工原料,141,湖北,96
300571,平治信息,PZXX_300571,300571,互联网,48,浙江,397
300241,瑞丰光电,RFGD_300241,300241,半导体,55,深圳,264
600532,宏达矿业,HDKY_600532,600532,普钢,24,上海,267
000672,上峰水泥,SFSN_000672,672,水泥,21,甘肃,31
601007,金陵饭店,JLFD_601007,601007,酒店餐饮,10,江苏,364
600745,闻泰科技,WTKJ_600745,600745,通信设备,105,湖北,96
002772,众兴菌业,ZXJY_002772,2772,种植业,14,甘肃,31
002500,山西证券,SXZQ_002500,2500,证券,32,山西,38
601212,白银有色,BYYS_601212,601212,铜,14,甘肃,31
002575,群兴玩具,QXWJ_002575,2575,文教休闲,27,广东,283
600855,航天长峰,HTZF_600855,600855,专用机械,123,北京,302
300279,和晶科技,HJKJ_300279,300279,元器件,149,江苏,364
000831,五矿稀土,WKXT_000831,831,小金属,33,山西,38
300488,恒锋工具,HFGJ_300488,300488,机械基件,68,浙江,397
603099,长白山,CBS_603099,603099,旅游服务,13,吉林,42
600017,日照港,RZG_600017,600017,港口,18,山东,190
000687,华讯方舟,HXFZ_000687,687,通信设备,105,河北,55
600069,银鸽投资,YGTZ_600069,600069,造纸,23,河南,77
002389,南洋科技,NYKJ_002389,2389,元器件,149,浙江,397
300158,振东制药,ZDZY_300158,300158,中成药,74,山西,38
000609,绵石投资,MSTZ_000609,609,区域地产,71,北京,302
000055,方大集团,FDJT_000055,55,其他建材,26,深圳,264
600337,美克家居,MKJJ_600337,600337,家居用品,32,新疆,51
000829,天音控股,TYKG_000829,829,其他商业,8,江西,37
601616,广电电气,GDDQ_601616,601616,电气设备,154,上海,267
000900,现代投资,XDTZ_000900,900,路桥,19,湖南,97
600368,五洲交通,WZJT_600368,600368,路桥,19,广西,36
002314,南山控股,NSKG_002314,2314,区域地产,71,深圳,264
002085,万丰奥威,WFAW_002085,2085,汽车配件,113,浙江,397
002817,黄山胶囊,HSJN_002817,2817,化学制药,80,安徽,102
300243,瑞丰高材,RFGC_300243,300243,化工原料,141,山东,190
002539,云图控股,YTKG_002539,2539,农药化肥,47,四川,113
000548,湖南投资,HNTZ_000548,548,路桥,19,湖南,97
300029,天龙光电,TLGD_300029,300029,专用机械,123,江苏,364
002572,索菲亚,SFY_002572,2572,家居用品,32,广东,283
002691,冀凯股份,JKGF_002691,2691,专用机械,123,河北,55
002020,京新药业,JXYY_002020,2020,化学制药,80,浙江,397
600539,狮头股份,STGF_600539,600539,水泥,21,山西,38
002815,崇达技术,CDJS_002815,2815,半导体,55,深圳,264
002255,海陆重工,HLZG_002255,2255,专用机械,123,江苏,364
601918,新集能源,XJNY_601918,601918,煤炭开采,30,安徽,102
002483,润邦股份,RBGF_002483,2483,工程机械,33,江苏,364
600549,厦门钨业,XMWY_600549,600549,小金属,33,福建,129
600287,江苏舜天,JSST_600287,600287,商贸代理,23,江苏,364
601878,浙商证券,ZSZQ_601878,601878,证券,32,浙江,397
300239,东宝生物,DBSW_300239,300239,生物制药,41,内蒙,25
600123,兰花科创,LHKC_600123,600123,煤炭开采,30,山西,38
300263,隆华节能,LHJN_300263,300263,专用机械,123,河南,77
002549,凯美特气,KMTQ_002549,2549,环境保护,58,湖南,97
600227,赤天化,CTH_600227,600227,农药化肥,47,贵州,26
300396,迪瑞医疗,DRYL_300396,300396,医疗保健,63,吉林,42
002512,达华智能,DHZN_002512,2512,元器件,149,广东,283
002872,天圣制药,TSZY_002872,2872,化学制药,80,重庆,48
600851,海欣股份,HXGF_600851,600851,纺织,47,上海,267
002100,天康生物,TKSW_002100,2100,饲料,18,新疆,51
002104,恒宝股份,HBGF_002104,2104,元器件,149,江苏,364
002689,远大智能,YDZN_002689,2689,运输设备,17,辽宁,73
600699,均胜电子,JSDZ_600699,600699,汽车配件,113,浙江,397
600731,湖南海利,HNHL_600731,600731,农药化肥,47,湖南,97
002393,力生制药,LSZY_002393,2393,化学制药,80,天津,49
000532,华金资本,HJZB_000532,532,元器件,149,广东,283
600810,神马股份,SMGF_600810,600810,化纤,24,河南,77
002335,科华恒盛,KHHS_002335,2335,电气设备,154,福建,129
601137,博威合金,BWHJ_601137,601137,铜,14,浙江,397
601333,广深铁路,GSTL_601333,601333,铁路,3,深圳,264
600789,鲁抗医药,LKYY_600789,600789,化学制药,80,山东,190
300618,寒锐钴业,HRGY_300618,300618,小金属,33,江苏,364
000868,安凯客车,AKKC_000868,868,汽车整车,24,安徽,102
600110,诺德股份,NDGF_600110,600110,电气设备,154,吉林,42
601968,宝钢包装,BGBZ_601968,601968,广告包装,35,上海,267
000922,*ST佳电,*STJD_000922,922,电气设备,154,黑龙江,36
600137,浪莎股份,LSGF_600137,600137,服饰,55,四川,113
002765,蓝黛传动,LDCD_002765,2765,汽车配件,113,重庆,48
002887,绿茵生态,LYST_002887,2887,建筑施工,86,天津,49
600967,内蒙一机,NMYJ_600967,600967,运输设备,17,内蒙,25
000951,中国重汽,ZGZQ_000951,951,汽车整车,24,山东,190
601933,永辉超市,YHCS_601933,601933,超市连锁,11,福建,129
603088,宁波精达,NBJD_603088,603088,专用机械,123,浙江,397
300248,新开普,XKP_300248,300248,软件服务,157,河南,77
002279,久其软件,JQRJ_002279,2279,软件服务,157,北京,302
600605,汇通能源,HTNY_600605,600605,商贸代理,23,上海,267
600158,中体产业,ZTCY_600158,600158,文教休闲,27,天津,49
001979,招商蛇口,ZSSK_001979,1979,全国地产,39,深圳,264
600436,片仔癀,PZH_600436,600436,中成药,74,福建,129
600615,丰华股份,FHGF_600615,600615,小金属,33,上海,267
300238,冠昊生物,GHSW_300238,300238,医疗保健,63,广东,283
600708,光明地产,GMDC_600708,600708,全国地产,39,上海,267
002194,武汉凡谷,WHFG_002194,2194,通信设备,105,湖北,96
600399,抚顺特钢,FSTG_600399,600399,特种钢,9,辽宁,73
300230,永利股份,YLGF_300230,300230,塑料,41,上海,267
600329,中新药业,ZXYY_600329,600329,中成药,74,天津,49
300388,国祯环保,GZHB_300388,300388,环境保护,58,安徽,102
000539,粤电力Ａ,YDLＡ_000539,539,火力发电,34,广东,283
000759,中百集团,ZBJT_000759,759,超市连锁,11,湖北,96
000780,*ST平能,*STPN_000780,780,煤炭开采,30,内蒙,25
300081,恒信东方,HXDF_300081,300081,通信设备,105,河北,55
600392,盛和资源,SHZY_600392,600392,小金属,33,山西,38
600323,瀚蓝环境,HLHJ_600323,600323,水务,11,广东,283
300083,劲胜智能,JSZN_300083,300083,元器件,149,广东,283
002018,华信国际,HXGJ_002018,2018,农药化肥,47,安徽,102
601886,江河集团,JHJT_601886,601886,装修装饰,27,北京,302
300073,当升科技,DSKJ_300073,300073,矿物制品,20,北京,302
002064,华峰氨纶,HFAL_002064,2064,化纤,24,浙江,397
002340,格林美,GLM_002340,2340,小金属,33,深圳,264
600213,亚星客车,YXKC_600213,600213,汽车整车,24,江苏,364
600452,涪陵电力,FLDL_600452,600452,水力发电,20,重庆,48
300587,天铁股份,TTGF_300587,300587,橡胶,10,浙江,397
600020,中原高速,ZYGS_600020,600020,路桥,19,河南,77
002185,华天科技,HTKJ_002185,2185,半导体,55,甘肃,31
000519,中兵红箭,ZBHJ_000519,519,矿物制品,20,湖南,97
000861,海印股份,HYGF_000861,861,房产服务,6,广东,283
000721,西安饮食,XAYS_000721,721,酒店餐饮,10,陕西,46
002494,华斯股份,HSGF_002494,2494,服饰,55,河北,55
300079,数码科技,SMKJ_300079,300079,通信设备,105,北京,302
002417,三元达,SYD_002417,2417,通信设备,105,福建,129
002770,科迪乳业,KDRY_002770,2770,乳制品,10,河南,77
002588,史丹利,SDL_002588,2588,农药化肥,47,山东,190
600805,悦达投资,YDTZ_600805,600805,综合类,31,江苏,364
002191,劲嘉股份,JJGF_002191,2191,广告包装,35,深圳,264
601375,中原证券,ZYZQ_601375,601375,证券,32,河南,77
002305,南国置业,NGZY_002305,2305,区域地产,71,湖北,96
600278,东方创业,DFCY_600278,600278,商贸代理,23,上海,267
600132,重庆啤酒,CQPJ_600132,600132,啤酒,7,重庆,48
600421,仰帆控股,YFKG_600421,600421,机械基件,68,湖北,96
300169,天晟新材,TCXC_300169,300169,塑料,41,江苏,364
300456,耐威科技,NWKJ_300456,300456,元器件,149,北京,302
000983,西山煤电,XSMD_000983,983,煤炭开采,30,山西,38
002269,美邦服饰,MBFS_002269,2269,服饰,55,上海,267
600689,上海三毛,SHSM_600689,600689,纺织,47,上海,267
002533,金杯电工,JBDG_002533,2533,电气设备,154,湖南,97
300378,鼎捷软件,DJRJ_300378,300378,软件服务,157,上海,267
002789,建艺集团,JYJT_002789,2789,装修装饰,27,深圳,264
000967,盈峰环境,YFHJ_000967,967,电气设备,154,浙江,397
002469,三维工程,SWGC_002469,2469,建筑施工,86,山东,190
002598,山东章鼓,SDZG_002598,2598,机械基件,68,山东,190
600051,宁波联合,NBLH_600051,600051,综合类,31,浙江,397
603116,红蜻蜓,HQT_603116,603116,服饰,55,浙江,397
002594,比亚迪,BYD_002594,2594,汽车整车,24,深圳,264
601518,吉林高速,JLGS_601518,601518,路桥,19,吉林,42
601866,中远海发,ZYHF_601866,601866,水运,14,上海,267
000690,宝新能源,BXNY_000690,690,火力发电,34,广东,283
600336,澳柯玛,AKM_600336,600336,家用电器,42,山东,190
601966,玲珑轮胎,LLLT_601966,601966,汽车配件,113,山东,190
601969,海南矿业,HNKY_601969,601969,普钢,24,海南,30
600497,驰宏锌锗,CHXZ_600497,600497,铅锌,14,云南,33
002526,山东矿机,SDKJ_002526,2526,工程机械,33,山东,190
600350,山东高速,SDGS_600350,600350,路桥,19,山东,190
600383,金地集团,JDJT_600383,600383,全国地产,39,深圳,264
002119,康强电子,KQDZ_002119,2119,半导体,55,浙江,397
603196,日播时尚,RBSS_603196,603196,服饰,55,上海,267
002550,千红制药,QHZY_002550,2550,生物制药,41,江苏,364
600313,农发种业,NFZY_600313,600313,种植业,14,北京,302
000016,深康佳Ａ,SKJＡ_000016,16,家用电器,42,深圳,264
002464,金利科技,JLKJ_002464,2464,互联网,48,江苏,364
300584,海辰药业,HCYY_300584,300584,化学制药,80,江苏,364
600360,华微电子,HWDZ_600360,600360,半导体,55,吉林,42
002696,百洋股份,BYGF_002696,2696,渔业,9,广西,36
002629,仁智股份,RZGF_002629,2629,石油开采,15,浙江,397
002478,常宝股份,CBGF_002478,2478,普钢,24,江苏,364
600197,伊力特,YLT_600197,600197,白酒,19,新疆,51
603089,正裕工业,ZYGY_603089,603089,汽车配件,113,浙江,397
300252,金信诺,JXN_300252,300252,电气设备,154,深圳,264
000060,中金岭南,ZJLN_000060,60,铅锌,14,深圳,264
002270,华明装备,HMZB_002270,2270,电气设备,154,山东,190
300023,宝德股份,BDGF_300023,300023,专用机械,123,陕西,46
002544,杰赛科技,JSKJ_002544,2544,软件服务,157,广东,283
002046,轴研科技,ZYKJ_002046,2046,机械基件,68,河南,77
300124,汇川技术,HCJS_300124,300124,电器仪表,60,深圳,264
300358,楚天科技,CTKJ_300358,300358,医疗保健,63,湖南,97
000999,华润三九,HRSJ_000999,999,中成药,74,深圳,264
002508,老板电器,LBDQ_002508,2508,家用电器,42,浙江,397
600694,大商股份,DSGF_600694,600694,百货,47,辽宁,73
603030,全筑股份,QZGF_603030,603030,装修装饰,27,上海,267
600515,海航基础,HHJC_600515,600515,百货,47,海南,30
000719,大地传媒,DDCM_000719,719,出版业,23,河南,77
300218,安利股份,ALGF_300218,300218,塑料,41,安徽,102
600026,中远海能,ZYHN_600026,600026,水运,14,上海,267
000544,中原环保,ZYHB_000544,544,环境保护,58,河南,77
002495,佳隆股份,JLGF_002495,2495,食品,54,广东,283
002103,广博股份,GBGF_002103,2103,文教休闲,27,浙江,397
002077,大港股份,DGGF_002077,2077,区域地产,71,江苏,364
002867,周大生,ZDS_002867,2867,服饰,55,深圳,264
000004,国农科技,GNKJ_000004,4,生物制药,41,深圳,264
601699,潞安环能,LAHN_601699,601699,煤炭开采,30,山西,38
002097,山河智能,SHZN_002097,2097,工程机械,33,湖南,97
600508,上海能源,SHNY_600508,600508,煤炭开采,30,上海,267
600687,刚泰控股,GTKG_600687,600687,黄金,11,甘肃,31
600796,钱江生化,QJSH_600796,600796,农药化肥,47,浙江,397
002758,华通医药,HTYY_002758,2758,医药商业,22,浙江,397
603025,大豪科技,DHKJ_603025,603025,电脑设备,33,北京,302
000001,平安银行,PAYH_000001,1,银行,25,深圳,264
002728,特一药业,TYYY_002728,2728,中成药,74,广东,283
000839,中信国安,ZXGA_000839,839,综合类,31,北京,302
600869,智慧能源,ZHNY_600869,600869,电气设备,154,青海,12
600732,ST新梅,STXM_600732,600732,区域地产,71,上海,267
600962,国投中鲁,GTZL_600962,600962,软饮料,5,北京,302
300286,安科瑞,AKR_300286,300286,电器仪表,60,上海,267
000848,承德露露,CDLL_000848,848,软饮料,5,河北,55
002245,澳洋顺昌,AYSC_002245,2245,仓储物流,28,江苏,364
000902,新洋丰,XYF_000902,902,农药化肥,47,湖北,96
300283,温州宏丰,WZHF_300283,300283,电气设备,154,浙江,397
000888,峨眉山Ａ,EMSＡ_000888,888,旅游景点,12,四川,113
000421,南京公用,NJGY_000421,421,供气供热,23,江苏,364
000637,茂化实华,MHSH_000637,637,石油加工,9,广东,283
600618,氯碱化工,LJHG_600618,600618,化工原料,141,上海,267
000757,浩物股份,HWGF_000757,757,汽车配件,113,四川,113
002427,尤夫股份,YFGF_002427,2427,化纤,24,浙江,397
600052,浙江广厦,ZJGS_600052,600052,区域地产,71,浙江,397
002479,富春环保,FCHB_002479,2479,火力发电,34,浙江,397
600259,广晟有色,GCYS_600259,600259,小金属,33,海南,30
000936,华西股份,HXGF_000936,936,化纤,24,江苏,364
600486,扬农化工,YNHG_600486,600486,农药化肥,47,江苏,364
000056,皇庭国际,HTGJ_000056,56,房产服务,6,深圳,264
603038,华立股份,HLGF_603038,603038,装修装饰,27,广东,283
300393,中来股份,ZLGF_300393,300393,塑料,41,江苏,364
002271,东方雨虹,DFYH_002271,2271,其他建材,26,北京,302
600820,隧道股份,SDGF_600820,600820,建筑施工,86,上海,267
002687,乔治白,QZB_002687,2687,服饰,55,浙江,397
000811,烟台冰轮,YTBL_000811,811,工程机械,33,山东,190
600094,大名城,DMC_600094,600094,区域地产,71,上海,267
600560,金自天正,JZTZ_600560,600560,电气设备,154,北京,302
002234,民和股份,MHGF_002234,2234,农业综合,25,山东,190
600599,熊猫金控,XMJK_600599,600599,多元金融,17,湖南,97
600097,开创国际,KCGJ_600097,600097,渔业,9,上海,267
002007,华兰生物,HLSW_002007,2007,生物制药,41,河南,77
000534,万泽股份,WZGF_000534,534,区域地产,71,广东,283
002658,雪迪龙,XDL_002658,2658,环境保护,58,北京,302
002610,爱康科技,AKKJ_002610,2610,电气设备,154,江苏,364
601997,贵阳银行,GYYH_601997,601997,银行,25,贵州,26
600487,亨通光电,HTGD_600487,600487,通信设备,105,江苏,364
600116,三峡水利,SXSL_600116,600116,水力发电,20,重庆,48
300143,星普医科,XPYK_300143,300143,医疗保健,63,广东,283
000518,四环生物,SHSW_000518,518,生物制药,41,江苏,364
300302,同有科技,TYKJ_300302,300302,软件服务,157,北京,302
002641,永高股份,YGGF_002641,2641,塑料,41,浙江,397
600057,象屿股份,XYGF_600057,600057,仓储物流,28,福建,129
000890,法 尔 胜,F E S_000890,890,钢加工,26,江苏,364
000652,泰达股份,TDGF_000652,652,批发业,7,天津,49
002180,纳思达,NSD_002180,2180,电脑设备,33,广东,283
002786,银宝山新,YBSX_002786,2786,专用机械,123,深圳,264
600303,曙光股份,SGGF_600303,600303,汽车整车,24,辽宁,73
300018,中元股份,ZYGF_300018,300018,电气设备,154,湖北,96
600320,振华重工,ZHZG_600320,600320,工程机械,33,上海,267
002017,东信和平,DXHP_002017,2017,通信设备,105,广东,283
002750,龙津药业,LJYY_002750,2750,中成药,74,云南,33
300024,机器人,JQR_300024,300024,专用机械,123,辽宁,73
002334,英威腾,YWT_002334,2334,电气设备,154,深圳,264
000813,德展健康,DZJK_000813,813,化学制药,80,新疆,51
000595,*ST宝实,*STBS_000595,595,机械基件,68,宁夏,13
300225,金力泰,JLT_300225,300225,染料涂料,21,上海,267
002038,双鹭药业,SLYY_002038,2038,生物制药,41,北京,302
600891,秋林集团,QLJT_600891,600891,百货,47,黑龙江,36
300030,阳普医疗,YPYL_300030,300030,医疗保健,63,广东,283
000417,合肥百货,HFBH_000417,417,百货,47,安徽,102
603100,川仪股份,CYGF_603100,603100,电器仪表,60,重庆,48
300066,三川智慧,SCZH_300066,300066,电器仪表,60,江西,37
600285,羚锐制药,LRZY_600285,600285,中成药,74,河南,77
600834,申通地铁,STDT_600834,600834,公共交通,7,上海,267
600423,*ST柳化,*STLH_600423,600423,农药化肥,47,广西,36
000591,太阳能,TYN_000591,591,新型电力,8,重庆,48
603180,金牌厨柜,JPCG_603180,603180,家居用品,32,福建,129
601398,工商银行,GSYX_601398,601398,银行,25,北京,302
002839,张家港行,ZJGX_002839,2839,银行,25,江苏,364
300490,华自科技,HZKJ_300490,300490,电气设备,154,湖南,97
601599,鹿港文化,LGWH_601599,601599,影视音像,40,江苏,364
300101,振芯科技,ZXKJ_300101,300101,通信设备,105,四川,113
002646,青青稞酒,QQKJ_002646,2646,白酒,19,青海,12
002574,明牌珠宝,MPZB_002574,2574,服饰,55,浙江,397
601880,大连港,DLG_601880,601880,港口,18,辽宁,73
000156,华数传媒,HSCM_000156,156,影视音像,40,浙江,397
600628,新世界,XSJ_600628,600628,百货,47,上海,267
600369,西南证券,XNZQ_600369,600369,证券,32,重庆,48
300403,地尔汉宇,DEHY_300403,300403,家用电器,42,广东,283
600053,九鼎投资,JDTZ_600053,600053,多元金融,17,江西,37
300191,潜能恒信,QNHX_300191,300191,石油开采,15,北京,302
300470,日机密封,RJMF_300470,300470,机械基件,68,四川,113
300138,晨光生物,CGSW_300138,300138,食品,54,河北,55
000422,湖北宜化,HBYH_000422,422,农药化肥,47,湖北,96
002408,齐翔腾达,QXTD_002408,2408,化工原料,141,山东,190
600861,北京城乡,BJCX_600861,600861,百货,47,北京,302
600378,天科股份,TKGF_600378,600378,化工原料,141,四川,113
000679,大连友谊,DLYY_000679,679,百货,47,辽宁,73
601198,东兴证券,DXZQ_601198,601198,证券,32,北京,302
300330,华虹计通,HHJT_300330,300330,软件服务,157,上海,267
002609,捷顺科技,JSKJ_002609,2609,软件服务,157,深圳,264
002443,金洲管道,JZGD_002443,2443,钢加工,26,浙江,397
000410,*ST沈机,*STSJ_000410,410,机床制造,11,辽宁,73
600506,香梨股份,XLGF_600506,600506,种植业,14,新疆,51
300636,同和药业,THYY_300636,300636,化学制药,80,江西,37
300266,兴源环境,XYHJ_300266,300266,环境保护,58,浙江,397
600758,红阳能源,HYNY_600758,600758,煤炭开采,30,辽宁,73
600185,格力地产,GLDC_600185,600185,区域地产,71,广东,283
300069,金利华电,JLHD_300069,300069,电气设备,154,浙江,397
600829,人民同泰,RMTT_600829,600829,医药商业,22,黑龙江,36
300235,方直科技,FZKJ_300235,300235,软件服务,157,深圳,264
002640,跨境通,KJT_002640,2640,服饰,55,山西,38
600863,内蒙华电,NMHD_600863,600863,火力发电,34,内蒙,25
002277,友阿股份,YAGF_002277,2277,百货,47,湖南,97
000683,远兴能源,YXNY_000683,683,化工原料,141,内蒙,25
002429,兆驰股份,ZCGF_002429,2429,家用电器,42,深圳,264
000729,燕京啤酒,YJPJ_000729,729,啤酒,7,北京,302
600018,上港集团,SGJT_600018,600018,港口,18,上海,267
002627,宜昌交运,YCJY_002627,2627,公路,9,湖北,96
000783,长江证券,CJZQ_000783,783,证券,32,湖北,96
000997,新 大 陆,X D L_000997,997,软件服务,157,福建,129
600771,广誉远,GYY_600771,600771,中成药,74,青海,12
300091,金通灵,JTL_300091,300091,机械基件,68,江苏,364
000420,吉林化纤,JLHX_000420,420,化纤,24,吉林,42
002702,海欣食品,HXSP_002702,2702,食品,54,福建,129
002848,高斯贝尔,GSBE_002848,2848,通信设备,105,湖南,97
300327,中颖电子,ZYDZ_300327,300327,半导体,55,上海,267
002882,金龙羽,JLY_002882,2882,电气设备,154,深圳,264
300566,激智科技,JZKJ_300566,300566,元器件,149,浙江,397
002050,三花智控,SHZK_002050,2050,机械基件,68,浙江,397
000533,万 家 乐,W J L_000533,533,家用电器,42,广东,283
600215,长春经开,CCJK_600215,600215,园区开发,15,吉林,42
002873,新天药业,XTYY_002873,2873,中成药,74,贵州,26
600306,商业城,SYC_600306,600306,百货,47,辽宁,73
600697,欧亚集团,OYJT_600697,600697,百货,47,吉林,42
300552,万集科技,WJKJ_300552,300552,软件服务,157,北京,302
603227,雪峰科技,XFKJ_603227,603227,化工原料,141,新疆,51
600156,华升股份,HSGF_600156,600156,纺织,47,湖南,97
300485,赛升药业,SSYY_300485,300485,生物制药,41,北京,302
600833,第一医药,DYYY_600833,600833,医药商业,22,上海,267
300194,福安药业,FAYY_300194,300194,化学制药,80,重庆,48
300042,朗科科技,LKKJ_300042,300042,电脑设备,33,深圳,264
300116,坚瑞沃能,JRWN_300116,300116,专用机械,123,陕西,46
600062,华润双鹤,HRSH_600062,600062,化学制药,80,北京,302
000728,国元证券,GYZQ_000728,728,证券,32,安徽,102
603015,弘讯科技,HXKJ_603015,603015,电气设备,154,浙江,397
300595,欧普康视,OPKS_300595,300595,医疗保健,63,安徽,102
002540,亚太科技,YTKJ_002540,2540,铝,23,江苏,364
600352,浙江龙盛,ZJLS_600352,600352,染料涂料,21,浙江,397
600467,好当家,HDJ_600467,600467,渔业,9,山东,190
000685,中山公用,ZSGY_000685,685,水务,11,广东,283
000882,华联股份,HLGF_000882,882,百货,47,北京,302
300150,世纪瑞尔,SJRE_300150,300150,软件服务,157,北京,302
600070,浙江富润,ZJFR_600070,600070,纺织,47,浙江,397
300217,东方电热,DFDR_300217,300217,电器仪表,60,江苏,364
002465,海格通信,HGTX_002465,2465,通信设备,105,广东,283
002367,康力电梯,KLDT_002367,2367,运输设备,17,江苏,364
600157,永泰能源,YTNY_600157,600157,煤炭开采,30,山西,38
000404,华意压缩,HYYS_000404,404,专用机械,123,江西,37
300005,探路者,TLZ_300005,300005,服饰,55,北京,302
600458,时代新材,SDXC_600458,600458,塑料,41,湖南,97
002324,普利特,PLT_002324,2324,塑料,41,上海,267
600883,博闻科技,BWKJ_600883,600883,水泥,21,云南,33
600860,*ST京城,*STJC_600860,600860,专用机械,123,北京,302
002290,中科新材,ZKXC_002290,2290,家用电器,42,江苏,364
002353,杰瑞股份,JRGF_002353,2353,化工机械,11,山东,190
300350,华鹏飞,HPF_300350,300350,仓储物流,28,深圳,264
300025,华星创业,HXCY_300025,300025,通信设备,105,浙江,397
002559,亚威股份,YWGF_002559,2559,机床制造,11,江苏,364
601788,光大证券,GDZQ_601788,601788,证券,32,上海,267
300478,杭州高新,HZGX_300478,300478,橡胶,10,浙江,397
600469,风神股份,FSGF_600469,600469,汽车配件,113,河南,77
