code,name,industry,area
601058,赛轮金宇,汽车配件,山东
601069,西部黄金,黄金,新疆
601088,中国神华,煤炭开采,北京
601098,中南传媒,出版业,湖南
601099,太平洋,证券,云南
601100,恒立液压,工程机械,江苏
601101,昊华能源,煤炭开采,北京
601106,*ST一重,工程机械,黑龙江
601107,四川成渝,路桥,四川
601111,中国国航,空运,北京
601113,华鼎股份,化纤,浙江
601116,三江购物,超市连锁,浙江
601117,中国化学,建筑施工,北京
601118,海南橡胶,橡胶,海南
601126,四方股份,电气设备,北京
601127,小康股份,汽车配件,重庆
601128,常熟银行,银行,江苏
601137,博威合金,铜,浙江
601139,深圳燃气,供气供热,深圳
601155,新城控股,区域地产,江苏
601158,重庆水务,水务,重庆
601163,三角轮胎,汽车配件,山东
601166,兴业银行,银行,福建
601168,西部矿业,铜,青海
601169,北京银行,银行,北京
601177,杭齿前进,机械基件,浙江
601179,中国西电,电气设备,陕西
601186,中国铁建,建筑施工,北京
601188,龙江交通,路桥,黑龙江
601198,东兴证券,证券,北京
601199,江南水务,水务,江苏
601200,上海环境,环境保护,上海
601208,东材科技,化工原料,四川
601211,国泰君安,证券,上海
601212,白银有色,铜,甘肃
601216,君正集团,化工原料,内蒙
601218,吉鑫科技,机械基件,江苏
601222,林洋能源,电器仪表,江苏
601225,陕西煤业,煤炭开采,陕西
601226,华电重工,专用机械,北京
601228,广州港,港口,广东
601229,上海银行,银行,上海
601231,环旭电子,元器件,上海
601233,桐昆股份,化纤,浙江
601238,广汽集团,汽车整车,广东
601258,庞大集团,汽车服务,河北
601288,农业银行,银行,北京
601311,骆驼股份,电气设备,湖北
601313,江南嘉捷,运输设备,江苏
601318,中国平安,保险,深圳
601326,秦港股份,港口,河北
601328,交通银行,银行,上海
601333,广深铁路,铁路,深圳
601336,新华保险,保险,北京
601339,百隆东方,纺织,浙江
601366,利群股份,百货,山东
601368,绿城水务,水务,广西
601369,陕鼓动力,机械基件,陕西
601375,中原证券,证券,河南
601377,兴业证券,证券,福建
601388,怡球资源,铝,江苏
601390,中国中铁,建筑施工,北京
601398,工商银行,银行,北京
601500,通用股份,汽车配件,江苏
601515,东风股份,广告包装,广东
601518,吉林高速,路桥,吉林
601519,*ST智慧,软件服务,上海
601555,东吴证券,证券,江苏
601558,*ST锐电,电气设备,北京
601566,九牧王,服饰,福建
601567,三星医疗,电器仪表,浙江
601579,会稽山,红黄药酒,浙江
601588,北辰实业,区域地产,北京
601595,上海电影,影视音像,上海
601599,鹿港文化,影视音像,江苏
601600,中国铝业,铝,北京
601601,中国太保,保险,上海
601607,上海医药,医药商业,上海
601608,中信重工,专用机械,河南
601611,中国核建,建筑施工,北京
601616,广电电气,电气设备,上海
601618,中国中冶,建筑施工,北京
601619,嘉泽新能,新型电力,宁夏
601628,中国人寿,保险,北京
601633,长城汽车,汽车整车,河北
601636,旗滨集团,玻璃,湖南
601666,平煤股份,煤炭开采,河南
601668,中国建筑,建筑施工,北京
601669,中国电建,建筑施工,北京
601677,明泰铝业,铝,河南
601678,滨化股份,化工原料,山东
601688,华泰证券,证券,江苏
601689,拓普集团,汽车配件,浙江
601699,潞安环能,煤炭开采,山西
601700,风范股份,电气设备,江苏
601717,郑煤机,工程机械,河南
601718,际华集团,服饰,北京
601727,上海电气,电气设备,上海
601766,中国中车,运输设备,北京
601777,力帆股份,摩托车,重庆
601788,光大证券,证券,上海
601789,宁波建工,建筑施工,浙江
601798,蓝科高新,化工机械,甘肃
601799,星宇股份,汽车配件,江苏
601800,中国交建,建筑施工,北京
601801,皖新传媒,出版业,安徽
601808,中海油服,石油开采,天津
601811,新华文轩,出版业,四川
601818,光大银行,银行,北京
601857,中国石油,石油开采,北京
601858,中国科传,出版业,北京
601866,中远海发,水运,上海
601872,招商轮船,水运,上海
601877,正泰电器,电气设备,浙江
601878,浙商证券,证券,浙江
601880,大连港,港口,辽宁
601881,中国银河,证券,北京
601882,海天精工,机床制造,浙江
601886,江河集团,装修装饰,北京
601888,中国国旅,旅游服务,北京
601890,亚星锚链,船舶,江苏
601898,中煤能源,煤炭开采,北京
601899,紫金矿业,黄金,福建
601900,南方传媒,出版业,广东
601901,方正证券,证券,湖南
601908,京运通,半导体,北京
601918,新集能源,煤炭开采,安徽
601919,中远海控,水运,天津
601928,凤凰传媒,出版业,江苏
601929,吉视传媒,影视音像,吉林
601933,永辉超市,超市连锁,福建
601939,建设银行,银行,北京
601949,中国出版,出版业,北京
601952,苏垦农发,种植业,江苏
601958,金钼股份,小金属,陕西
601965,中国汽研,汽车服务,重庆
601966,玲珑轮胎,汽车配件,山东
601968,宝钢包装,广告包装,上海
601969,海南矿业,普钢,海南
601985,中国核电,新型电力,北京
601988,中国银行,银行,北京
601989,中国重工,船舶,北京
