code,name,industry,area
603393,新天然气,供气供热,新疆
603398,邦宝益智,文教休闲,广东
603399,新华龙,小金属,辽宁
603416,信捷电气,电气设备,江苏
603421,鼎信通讯,通信设备,山东
603429,集友股份,广告包装,安徽
603444,吉比特,互联网,福建
603456,九洲药业,化学制药,浙江
603458,勘设股份,建筑施工,贵州
603488,展鹏科技,电气设备,江苏
603496,恒为科技,电脑设备,上海
603500,祥和实业,运输设备,浙江
603501,韦尔股份,半导体,上海
603505,金石资源,矿物制品,浙江
603508,思维列控,软件服务,河南
603515,欧普照明,电气设备,上海
603517,绝味食品,食品,湖南
603518,维格娜丝,服饰,江苏
603519,立霸股份,家用电器,江苏
603520,司太立,化学制药,浙江
603527,众源新材,铜,安徽
603528,多伦科技,软件服务,江苏
603533,掌阅科技,互联网,北京
603535,嘉诚国际,仓储物流,广东
603536,惠发股份,食品,山东
603538,美诺华,化学制药,浙江
603555,贵人鸟,服饰,福建
