code,name,industry,area
600148,长春一东,汽车配件,吉林
600149,*ST坊展,综合类,河北
600150,中国船舶,船舶,上海
600151,航天机电,半导体,上海
600152,维科精华,纺织,浙江
600153,建发股份,商贸代理,福建
600155,宝硕股份,证券,河北
600156,华升股份,纺织,湖南
600157,永泰能源,煤炭开采,山西
600158,中体产业,文教休闲,天津
600159,大龙地产,区域地产,北京
600160,巨化股份,化工原料,浙江
600161,天坛生物,生物制药,北京
600162,香江控股,全国地产,深圳
600163,中闽能源,新型电力,福建
600165,新日恒力,钢加工,宁夏
600166,福田汽车,汽车整车,北京
600167,联美控股,供气供热,辽宁
600168,武汉控股,水务,湖北
600169,太原重工,工程机械,山西
600170,上海建工,建筑施工,上海
600171,上海贝岭,半导体,上海
600172,黄河旋风,矿物制品,河南
600173,卧龙地产,全国地产,浙江
600175,美都能源,综合类,浙江
600176,中国巨石,玻璃,浙江
600177,雅戈尔,服饰,浙江
600178,东安动力,汽车配件,黑龙江
600179,安通控股,仓储物流,黑龙江
600180,瑞茂通,仓储物流,山东
600182,S佳通,汽车配件,黑龙江
600183,生益科技,元器件,广东
600184,光电股份,专用机械,湖北
600185,格力地产,区域地产,广东
600186,莲花健康,食品,河南
600187,国中水务,水务,黑龙江
600188,兖州煤业,煤炭开采,山东
600189,吉林森工,林业,吉林
600190,锦州港,港口,辽宁
600191,华资实业,食品,内蒙
600192,长城电工,电气设备,甘肃
600193,创兴资源,装修装饰,上海
600195,中牧股份,饲料,北京
600196,复星医药,化学制药,上海
600197,伊力特,白酒,新疆
600198,大唐电信,通信设备,北京
600199,金种子酒,白酒,安徽
600200,江苏吴中,综合类,江苏
600201,生物股份,生物制药,内蒙
600202,哈空调,电气设备,黑龙江
