code,name,industry,area
002337,赛象科技,化工机械,天津
002338,奥普光电,电器仪表,吉林
002339,积成电子,电气设备,山东
002340,格林美,小金属,深圳
002341,新纶科技,化工原料,深圳
002342,巨力索具,机械基件,河北
002343,慈文传媒,影视音像,浙江
002344,海宁皮城,商品城,浙江
002345,潮宏基,服饰,广东
002346,柘中股份,电气设备,上海
002347,泰尔股份,机械基件,安徽
002348,高乐股份,文教休闲,广东
002349,精华制药,中成药,江苏
002350,北京科锐,电气设备,北京
002351,漫步者,电脑设备,深圳
002352,顺丰控股,仓储物流,安徽
002353,杰瑞股份,化工机械,山东
002354,天神娱乐,互联网,辽宁
002355,兴民智通,汽车配件,山东
002356,赫美集团,服饰,深圳
002357,富临运业,公路,四川
002358,森源电气,电气设备,河南
002359,北讯集团,钢加工,山东
002360,同德化工,化工原料,山西
002361,神剑股份,化工原料,安徽
002362,汉王科技,电脑设备,北京
002363,隆基机械,汽车配件,山东
002364,中恒电气,电气设备,浙江
002365,永安药业,化学制药,湖北
002366,台海核电,专用机械,四川
002367,康力电梯,运输设备,江苏
002368,太极股份,软件服务,北京
002369,卓翼科技,通信设备,深圳
002370,亚太药业,化学制药,浙江
002371,北方华创,半导体,北京
002372,伟星新材,其他建材,浙江
002373,千方科技,软件服务,北京
002374,丽鹏股份,建筑施工,山东
002375,亚厦股份,装修装饰,浙江
002376,新北洋,电脑设备,山东
002377,国创高新,石油加工,湖北
002378,章源钨业,小金属,江西
002379,宏创控股,铝,山东
002380,科远股份,电气设备,江苏
002381,双箭股份,橡胶,浙江
002382,蓝帆医疗,医疗保健,山东
002383,合众思壮,通信设备,北京
002384,东山精密,通信设备,江苏
002385,大北农,饲料,北京
002386,天原集团,化工原料,四川
002387,黑牛食品,软饮料,广东
002388,新亚制程,元器件,深圳
002389,南洋科技,元器件,浙江
002390,信邦制药,中成药,贵州
002391,长青股份,农药化肥,江苏
002392,北京利尔,其他建材,北京
002393,力生制药,化学制药,天津
002394,联发股份,纺织,江苏
002395,双象股份,塑料,江苏
002396,星网锐捷,通信设备,福建
002397,梦洁股份,纺织,湖南
002398,建研集团,其他建材,福建
002399,海普瑞,化学制药,深圳
002400,省广股份,广告包装,广东
002401,中远海科,软件服务,上海
002402,和而泰,元器件,深圳
002403,爱仕达,家用电器,浙江
002404,嘉欣丝绸,纺织,浙江
002405,四维图新,软件服务,北京
002406,远东传动,汽车配件,河南
002407,多氟多,化工原料,河南
002408,齐翔腾达,化工原料,山东
002409,雅克科技,化工原料,江苏
002410,广联达,软件服务,北京
002411,必康股份,化学制药,江苏
002412,汉森制药,中成药,湖南
002413,雷科防务,通信设备,江苏
002414,高德红外,电器仪表,湖北
002415,海康威视,电器仪表,浙江
002416,爱施德,电器连锁,深圳
002417,三元达,通信设备,福建
002418,康盛股份,机械基件,浙江
002419,天虹股份,百货,深圳
002420,毅昌股份,塑料,广东
002421,达实智能,软件服务,深圳
002422,科伦药业,化学制药,四川
002423,中原特钢,特种钢,河南
002424,贵州百灵,中成药,贵州
002425,凯撒文化,互联网,广东
002426,胜利精密,元器件,江苏
002427,尤夫股份,化纤,浙江
002428,云南锗业,小金属,云南
002429,兆驰股份,家用电器,深圳
002430,杭氧股份,化工机械,浙江
002431,棕榈股份,建筑施工,广东
002432,九安医疗,医疗保健,天津
002433,太安堂,中成药,广东
002434,万里扬,汽车配件,浙江
002435,长江润发,机械基件,江苏
002436,兴森科技,元器件,深圳
002437,誉衡药业,化学制药,黑龙江
002438,江苏神通,机械基件,江苏
002439,启明星辰,软件服务,北京
002440,闰土股份,染料涂料,浙江
002441,众业达,批发业,广东
002442,龙星化工,化工原料,河北
002443,金洲管道,钢加工,浙江
002444,巨星科技,轻工机械,浙江
002445,中南文化,影视音像,江苏
002446,盛路通信,通信设备,广东
002447,壹桥股份,渔业,辽宁
002448,中原内配,汽车配件,河南
002449,国星光电,半导体,广东
002450,康得新,化工原料,江苏
002451,摩恩电气,电气设备,上海
002452,长高集团,电气设备,湖南
002453,天马精化,化工原料,江苏
002454,松芝股份,汽车配件,上海
002455,百川股份,化工原料,江苏
002456,欧菲光,元器件,深圳
002457,青龙管业,塑料,宁夏
002458,益生股份,农业综合,山东
002459,天业通联,工程机械,河北
002460,赣锋锂业,小金属,江西
002461,珠江啤酒,啤酒,广东
002462,嘉事堂,医药商业,北京
002463,沪电股份,元器件,江苏
002464,金利科技,互联网,江苏
002465,海格通信,通信设备,广东
002466,天齐锂业,小金属,四川
002467,二六三,电信运营,北京
002468,申通快递,仓储物流,浙江
002469,三维工程,建筑施工,山东
002470,金正大,农药化肥,山东
002471,中超控股,电气设备,江苏
002472,双环传动,机械基件,浙江
002473,*ST圣莱,家用电器,浙江
002474,榕基软件,软件服务,福建
002475,立讯精密,元器件,深圳
002476,宝莫股份,化工原料,山东
002477,雏鹰农牧,农业综合,河南
002478,常宝股份,普钢,江苏
002479,富春环保,火力发电,浙江
002480,新筑股份,机械基件,四川
002481,双塔食品,食品,山东
002482,广田集团,装修装饰,深圳
002483,润邦股份,工程机械,江苏
002484,江海股份,元器件,江苏
002485,希努尔,服饰,山东
002486,嘉麟杰,服饰,上海
002487,大金重工,钢加工,辽宁
002488,金固股份,汽车配件,浙江
002489,浙江永强,家居用品,浙江
002490,*ST墨龙,化工机械,山东
002491,通鼎互联,通信设备,江苏
002492,恒基达鑫,仓储物流,广东
002493,荣盛石化,化纤,浙江
002494,华斯股份,服饰,河北
002495,佳隆股份,食品,广东
