code,name,industry,area
000919,金陵药业,化学制药,江苏
000920,南方汇通,环境保护,贵州
000921,海信科龙,家用电器,广东
000922,*ST佳电,电气设备,黑龙江
000923,河北宣工,工程机械,河北
000925,众合科技,专用机械,浙江
000926,福星股份,区域地产,湖北
000927,一汽夏利,汽车整车,天津
000928,中钢国际,建筑施工,吉林
000929,兰州黄河,啤酒,甘肃
000930,中粮生化,农业综合,安徽
000931,中 关 村,区域地产,北京
000932,*ST华菱,普钢,湖南
000933,神火股份,煤炭开采,河南
000935,四川双马,水泥,四川
000936,华西股份,化纤,江苏
000937,冀中能源,煤炭开采,河北
000938,紫光股份,软件服务,北京
000939,凯迪生态,新型电力,湖北
000948,南天信息,软件服务,云南
000949,新乡化纤,化纤,河南
000950,*ST建峰,农药化肥,重庆
000951,中国重汽,汽车整车,山东
000952,广济药业,化学制药,湖北
000953,*ST河化,农药化肥,广西
000955,欣龙控股,纺织,海南
000957,中通客车,汽车整车,山东
000958,东方能源,火力发电,河北
000959,首钢股份,普钢,北京
000960,锡业股份,小金属,云南
000961,中南建设,建筑施工,江苏
000962,东方钽业,小金属,宁夏
000963,华东医药,化学制药,浙江
000965,天保基建,区域地产,天津
000966,长源电力,火力发电,湖北
000967,盈峰环境,电气设备,浙江
000968,蓝焰控股,煤炭开采,山西
000969,安泰科技,钢加工,北京
000970,中科三环,元器件,北京
000971,高升控股,互联网,湖北
000972,*ST中基,食品,新疆
000973,佛塑科技,塑料,广东
000975,银泰资源,铅锌,内蒙
000976,春晖股份,运输设备,广东
000977,浪潮信息,电脑设备,山东
000978,桂林旅游,旅游景点,广西
000979,中弘股份,区域地产,安徽
000980,众泰汽车,汽车配件,安徽
000981,银亿股份,区域地产,甘肃
000982,*ST 中绒,纺织,宁夏
000983,西山煤电,煤炭开采,山西
000985,大庆华科,化工原料,黑龙江
000987,越秀金控,多元金融,广东
000988,华工科技,电器仪表,湖北
000989,九 芝 堂,中成药,湖南
000990,诚志股份,化工原料,江西
000993,闽东电力,水力发电,福建
000995,皇台酒业,白酒,甘肃
000996,中国中期,公路,北京
000997,新 大 陆,软件服务,福建
000998,隆平高科,种植业,湖南
000999,华润三九,中成药,深圳
001696,宗申动力,摩托车,重庆
001896,豫能控股,火力发电,河南
001979,招商蛇口,全国地产,深圳
002001,新 和 成,化学制药,浙江
002002,鸿达兴业,化工原料,江苏
002003,伟星股份,服饰,浙江
002004,华邦健康,化学制药,重庆
002005,德豪润达,家用电器,广东
002006,精功科技,专用机械,浙江
002007,华兰生物,生物制药,河南
002008,大族激光,电器仪表,深圳
002009,天奇股份,工程机械,江苏
002010,传化智联,染料涂料,浙江
002011,盾安环境,工程机械,浙江
002012,凯恩股份,造纸,浙江
002013,中航机电,航空,湖北
002014,永新股份,塑料,安徽
002015,霞客环保,化纤,江苏
002016,世荣兆业,区域地产,广东
002017,东信和平,通信设备,广东
002018,华信国际,农药化肥,安徽
002019,亿帆医药,化学制药,浙江
002020,京新药业,化学制药,浙江
002021,中捷资源,纺织机械,浙江
002022,科华生物,医疗保健,上海
002023,海特高新,航空,四川
002024,苏宁云商,电器连锁,江苏
002025,航天电器,元器件,贵州
002026,山东威达,机械基件,山东
002027,分众传媒,影视音像,广东
002028,思源电气,电气设备,上海
002029,七 匹 狼,服饰,福建
002030,达安基因,生物制药,广东
002031,巨轮智能,汽车配件,广东
002032,苏 泊 尔,家用电器,浙江
002033,丽江旅游,旅游景点,云南
002034,美 欣 达,纺织,浙江
002035,华帝股份,家用电器,广东
