code,name,industry,area
603690,至纯科技,专用机械,上海
603696,安记食品,食品,福建
603698,航天工程,专用机械,北京
603699,纽威股份,专用机械,江苏
603701,德宏股份,汽车配件,浙江
603703,盛洋科技,通信设备,浙江
603707,健友股份,化学制药,江苏
603708,家家悦,超市连锁,山东
603716,塞力斯,医药商业,湖北
603717,天域生态,环境保护,重庆
603718,海利生物,生物制药,上海
603721,中广天择,影视音像,湖南
603725,天安新材,塑料,广东
603726,朗迪集团,机械基件,浙江
603727,博迈科,石油开采,天津
603728,鸣志电器,电气设备,上海
603729,龙韵股份,广告包装,上海
603730,岱美股份,汽车配件,上海
603737,三棵树,染料涂料,福建
603738,泰晶科技,元器件,湖北
603757,大元泵业,专用机械,浙江
603758,秦安股份,汽车配件,重庆
603766,隆鑫通用,摩托车,重庆
603767,中马传动,汽车配件,浙江
603768,常青股份,汽车配件,安徽
603776,永安行,公共交通,江苏
603777,来伊份,其他商业,上海
603778,乾景园林,建筑施工,北京
603779,威龙股份,红黄药酒,山东
603787,新日股份,摩托车,江苏
603788,宁波高发,汽车配件,浙江
603789,星光农机,农用机械,浙江
603797,联泰环保,环境保护,广东
603798,康普顿,石油加工,山东
603799,华友钴业,小金属,浙江
603800,道森股份,专用机械,江苏
603801,志邦股份,家居用品,安徽
603803,瑞斯康达,通信设备,北京
603806,福斯特,塑料,浙江
603808,歌力思,服饰,深圳
603811,诚意药业,化学制药,浙江
603813,原尚股份,仓储物流,广东
603816,顾家家居,家居用品,浙江
603817,海峡环保,环境保护,福建
603818,曲美家居,家居用品,北京
603819,神力股份,电气设备,江苏
603822,嘉澳环保,环境保护,浙江
603823,百合花,染料涂料,浙江
603825,华扬联众,互联网,北京
603826,坤彩科技,染料涂料,福建
603828,柯利达,装修装饰,江苏
603833,欧派家居,家居用品,广东
603838,四通股份,陶瓷,广东
603839,安正时尚,服饰,浙江
603843,正平股份,建筑施工,青海
603855,华荣股份,专用机械,上海
603858,步长制药,中成药,山东
603859,能科股份,软件服务,北京
603860,中公高科,公路,北京
603861,白云电器,电气设备,广东
603866,桃李面包,食品,辽宁
603868,飞科电器,家用电器,上海
603869,北部湾旅,旅游服务,广西
603877,太平鸟,服饰,浙江
603878,武进不锈,钢加工,江苏
603879,永悦科技,化工原料,福建
603880,南卫股份,医疗保健,江苏
603881,数据港,互联网,上海
603882,N金域,医疗保健,广东
603883,老百姓,医药商业,湖南
603885,吉祥航空,空运,上海
603886,元祖股份,食品,上海
603887,城地股份,建筑施工,上海
603888,新华网,互联网,北京
603889,新澳股份,纺织,浙江
603896,寿仙谷,中成药,浙江
603898,好莱客,家居用品,广东
603899,晨光文具,文教休闲,上海
603900,通灵珠宝,服饰,江苏
603901,永创智能,专用机械,浙江
603903,中持股份,环境保护,北京
603906,龙蟠科技,化工原料,江苏
603908,牧高笛,纺织,浙江
603909,合诚股份,建筑施工,福建
603918,金桥信息,软件服务,上海
603919,金徽酒,白酒,甘肃
603920,世运电路,元器件,广东
603922,金鸿顺,汽车配件,江苏
603926,铁流股份,汽车配件,浙江
603928,兴业股份,化工原料,江苏
603929,亚翔集成,装修装饰,江苏
603933,睿能科技,纺织机械,福建
603936,博敏电子,元器件,广东
603938,三孚股份,化工原料,河北
603939,益丰药房,医药商业,湖南
603955,大千生态,环境保护,江苏
603958,哈森股份,服饰,江苏
603959,百利科技,建筑施工,湖南
603960,克来机电,专用机械,上海
603963,大理药业,化学制药,云南
603966,法兰泰克,机械基件,江苏
603968,醋化股份,化工原料,江苏
603969,银龙股份,其他建材,天津
603976,正川股份,医疗保健,重庆
603977,国泰集团,化工原料,江西
603978,深圳新星,铝,深圳
603979,金诚信,建筑施工,北京
603980,吉华集团,染料涂料,浙江
603985,恒润股份,钢加工,江苏
603986,兆易创新,半导体,北京
603987,康德莱,医疗保健,上海
603988,中电电机,电气设备,江苏
603989,艾华集团,元器件,湖南
603990,麦迪科技,软件服务,江苏
603991,至正股份,塑料,上海
603993,洛阳钼业,小金属,河南
603996,中新科技,家用电器,浙江
603997,继峰股份,汽车配件,浙江
603998,方盛制药,中成药,湖南
603999,读者传媒,出版业,甘肃
