code,name,industry,area
600766,园城黄金,黄金,山东
600767,*ST运盛,医疗保健,上海
600768,宁波富邦,铝,浙江
600769,祥龙电业,建筑施工,湖北
600770,综艺股份,综合类,江苏
600771,广誉远,中成药,青海
600773,西藏城投,区域地产,西藏
600774,汉商集团,百货,湖北
600775,南京熊猫,通信设备,江苏
600776,东方通信,通信设备,浙江
600777,新潮能源,综合类,山东
600778,友好集团,百货,新疆
600779,水井坊,白酒,四川
600780,通宝能源,火力发电,山西
600781,辅仁药业,中成药,河南
600782,新钢股份,钢加工,江西
600783,鲁信创投,矿物制品,山东
600784,鲁银投资,普钢,山东
600785,新华百货,百货,宁夏
600787,中储股份,仓储物流,天津
600789,鲁抗医药,化学制药,山东
600790,轻纺城,商品城,浙江
600791,京能置业,全国地产,北京
600792,云煤能源,焦炭加工,云南
600793,宜宾纸业,造纸,四川
600794,保税科技,仓储物流,江苏
600795,国电电力,火力发电,辽宁
600796,钱江生化,农药化肥,浙江
600797,浙大网新,软件服务,浙江
600798,宁波海运,水运,浙江
600800,天津磁卡,综合类,天津
600801,华新水泥,水泥,湖北
600802,福建水泥,水泥,福建
600803,新奥股份,农药化肥,河北
600804,鹏博士,电信运营,四川
600805,悦达投资,综合类,江苏
600806,*ST昆机,机床制造,云南
600807,天业股份,区域地产,山东
600808,马钢股份,普钢,安徽
600809,山西汾酒,白酒,山西
600810,神马股份,化纤,河南
600811,东方集团,综合类,黑龙江
600812,华北制药,化学制药,河北
600814,杭州解百,百货,浙江
600815,*ST厦工,工程机械,福建
600816,安信信托,多元金融,上海
600817,*ST宏盛,多元金融,陕西
600818,中路股份,文教休闲,上海
600819,耀皮玻璃,玻璃,上海
600820,隧道股份,建筑施工,上海
600821,津劝业,百货,天津
600822,上海物贸,商贸代理,上海
600823,世茂股份,全国地产,上海
600824,益民集团,百货,上海
600825,新华传媒,出版业,上海
600826,兰生股份,商贸代理,上海
600827,百联股份,超市连锁,上海
600828,茂业商业,百货,四川
600829,人民同泰,医药商业,黑龙江
600830,香溢融通,多元金融,浙江
600831,广电网络,影视音像,陕西
600833,第一医药,医药商业,上海
600834,申通地铁,公共交通,上海
600835,上海机电,运输设备,上海
600836,界龙实业,广告包装,上海
600837,海通证券,证券,上海
600838,上海九百,百货,上海
600839,四川长虹,家用电器,四川
600841,上柴股份,机械基件,上海
600843,上工申贝,纺织机械,上海
600844,*ST丹科,化工原料,上海
600845,宝信软件,软件服务,上海
600846,同济科技,综合类,上海
600847,*ST万里,电气设备,重庆
600848,上海临港,园区开发,上海
600850,华东电脑,软件服务,上海
600851,海欣股份,纺织,上海
600853,龙建股份,建筑施工,黑龙江
600854,春兰股份,家用电器,江苏
600855,航天长峰,专用机械,北京
600856,中天能源,供气供热,吉林
600857,宁波中百,百货,浙江
600858,银座股份,百货,山东
600859,王府井,百货,北京
600860,*ST京城,专用机械,北京
600861,北京城乡,百货,北京
600862,中航高科,航空,江苏
600863,内蒙华电,火力发电,内蒙
600864,哈投股份,火力发电,黑龙江
600865,百大集团,百货,浙江
600866,星湖科技,食品,广东
600867,通化东宝,生物制药,吉林
600868,梅雁吉祥,水力发电,广东
600869,智慧能源,电气设备,青海
600870,厦华电子,家用电器,福建
600871,石化油服,石油开采,北京
600872,中炬高新,食品,广东
600873,梅花生物,食品,西藏
600874,创业环保,环境保护,天津
600875,东方电气,电气设备,四川
600876,洛阳玻璃,玻璃,河南
600877,*ST嘉陵,摩托车,重庆
600879,航天电子,航空,湖北
600880,博瑞传播,广告包装,四川
600881,亚泰集团,水泥,吉林
600882,广泽股份,乳制品,上海
600883,博闻科技,水泥,云南
600884,杉杉股份,电气设备,浙江
600885,宏发股份,电气设备,湖北
600886,国投电力,水力发电,北京
600887,伊利股份,乳制品,内蒙
600888,新疆众和,铝,新疆
600889,南京化纤,化纤,江苏
600890,中房股份,区域地产,北京
600891,秋林集团,百货,黑龙江
600892,大晟文化,影视音像,深圳
600893,航发动力,航空,陕西
600894,广日股份,运输设备,广东
600895,张江高科,园区开发,上海
600896,览海投资,水运,海南
600897,厦门空港,机场,福建
600898,国美通讯,通信设备,山东
600900,长江电力,水力发电,北京
600908,无锡银行,银行,江苏
600909,华安证券,证券,安徽
600917,重庆燃气,供气供热,重庆
