code,name,industry,area
300458,全志科技,元器件,广东
300459,金科文化,化工原料,浙江
300460,惠伦晶体,元器件,广东
300461,田中精机,专用机械,浙江
300462,华铭智能,专用机械,上海
300463,迈克生物,医疗保健,四川
300464,星徽精密,机械基件,广东
300465,高伟达,软件服务,北京
300466,赛摩电气,电器仪表,江苏
300467,迅游科技,互联网,四川
300468,四方精创,软件服务,深圳
300469,信息发展,软件服务,上海
300470,日机密封,机械基件,四川
300471,厚普股份,专用机械,四川
300472,新元科技,专用机械,北京
300473,德尔股份,汽车配件,辽宁
300474,景嘉微,元器件,湖南
300475,聚隆科技,专用机械,安徽
300476,胜宏科技,元器件,广东
300477,合纵科技,电气设备,北京
300478,杭州高新,橡胶,浙江
300479,神思电子,软件服务,山东
300480,光力科技,电器仪表,河南
300481,濮阳惠成,化工原料,河南
300482,万孚生物,生物制药,广东
300483,沃施股份,专用机械,上海
300484,蓝海华腾,电气设备,深圳
300485,赛升药业,生物制药,北京
300486,东杰智能,专用机械,山西
300487,蓝晓科技,化工原料,陕西
300488,恒锋工具,机械基件,浙江
300489,中飞股份,铝,黑龙江
300490,华自科技,电气设备,湖南
300491,通合科技,电气设备,河北
300492,山鼎设计,建筑施工,四川
300493,润欣科技,通信设备,上海
300494,盛天网络,互联网,湖北
300495,美尚生态,建筑施工,江苏
300496,中科创达,软件服务,北京
300497,富祥股份,化学制药,江西
300498,温氏股份,农业综合,广东
300499,高澜股份,专用机械,广东
300500,启迪设计,建筑施工,江苏
300501,海顺新材,广告包装,上海
300502,新易盛,通信设备,四川
300503,昊志机电,机械基件,广东
300505,川金诺,化工原料,云南
300506,名家汇,建筑施工,深圳
300507,苏奥传感,汽车配件,江苏
300508,维宏股份,软件服务,上海
300509,新美星,专用机械,江苏
300510,金冠电气,电气设备,吉林
300511,雪榕生物,种植业,上海
300512,中亚股份,专用机械,浙江
300513,恒泰实达,软件服务,北京
300514,友讯达,通信设备,深圳
300515,三德科技,电器仪表,湖南
300516,久之洋,电器仪表,湖北
300517,海波重科,建筑施工,湖北
300518,盛讯达,软件服务,深圳
300519,新光药业,中成药,浙江
300520,科大国创,软件服务,安徽
300521,爱司凯,专用机械,广东
300522,世名科技,染料涂料,江苏
300523,辰安科技,软件服务,北京
300525,博思软件,软件服务,福建
300526,中潜股份,专用机械,广东
300527,华舟应急,专用机械,湖北
300528,幸福蓝海,影视音像,江苏
300529,健帆生物,医疗保健,广东
300530,达志科技,化工原料,广东
300531,优博讯,软件服务,深圳
300532,今天国际,软件服务,深圳
300533,冰川网络,软件服务,深圳
300534,陇神戎发,中成药,甘肃
300535,达威股份,化工原料,四川
300536,农尚环境,建筑施工,湖北
300537,广信材料,染料涂料,江苏
300538,同益股份,批发业,深圳
300539,横河模具,塑料,浙江
300540,深冷股份,专用机械,四川
300541,先进数通,软件服务,北京
300542,新晨科技,软件服务,北京
300543,朗科智能,电气设备,深圳
300545,联得装备,专用机械,深圳
300546,雄帝科技,元器件,深圳
300547,川环科技,橡胶,四川
300548,博创科技,元器件,浙江
300549,优德精密,专用机械,江苏
300550,和仁科技,软件服务,浙江
300551,古鳌科技,专用机械,上海
300552,万集科技,软件服务,北京
300553,集智股份,电器仪表,浙江
300554,三超新材,矿物制品,江苏
300555,路通视信,通信设备,江苏
300556,丝路视觉,软件服务,深圳
300557,理工光科,电器仪表,湖北
300558,贝达药业,化学制药,浙江
300559,佳发安泰,软件服务,四川
300560,中富通,通信设备,福建
300561,汇金科技,软件服务,广东
300562,乐心医疗,医疗保健,广东
300563,神宇股份,通信设备,江苏
300565,科信技术,通信设备,深圳
300566,激智科技,元器件,浙江
300567,精测电子,电器仪表,湖北
300568,星源材质,化工原料,深圳
300569,天能重工,专用机械,山东
300570,太辰光,元器件,深圳
300571,平治信息,互联网,浙江
300572,安车检测,电器仪表,深圳
300573,兴齐眼药,化学制药,辽宁
300575,中旗股份,农药化肥,江苏
300576,容大感光,染料涂料,深圳
300577,开润股份,纺织,安徽
300578,会畅通讯,通信设备,上海
300579,数字认证,软件服务,北京
300580,贝斯特,汽车配件,江苏
300581,晨曦航空,航空,陕西
300582,英飞特,半导体,浙江
300583,赛托生物,生物制药,山东
300584,海辰药业,化学制药,江苏
300585,奥联电子,汽车配件,江苏
300586,美联新材,化工原料,广东
300587,天铁股份,橡胶,浙江
300588,熙菱信息,软件服务,新疆
300589,江龙船艇,船舶,广东
300590,移为通信,通信设备,上海
300591,万里马,服饰,广东
300592,华凯创意,软件服务,湖南
300593,新雷能,电气设备,北京
300595,欧普康视,医疗保健,安徽
300596,利安隆,化工原料,天津
300597,吉大通信,通信设备,吉林
300598,诚迈科技,软件服务,江苏
300599,雄塑科技,塑料,广东
300600,瑞特股份,电气设备,江苏
300601,康泰生物,生物制药,深圳
300602,飞荣达,元器件,深圳
300603,立昂技术,通信设备,新疆
300604,长川科技,专用机械,浙江
300605,恒锋信息,软件服务,福建
300606,金太阳,矿物制品,广东
300607,拓斯达,专用机械,广东
300608,思特奇,软件服务,北京
300609,汇纳科技,互联网,上海
300610,晨化股份,化工原料,江苏
300611,美力科技,机械基件,浙江
300612,宣亚国际,广告包装,北京
300613,富瀚微,半导体,上海
300615,欣天科技,元器件,深圳
300616,尚品宅配,家居用品,广东
300617,安靠智电,电气设备,江苏
300618,寒锐钴业,小金属,江苏
300619,金银河,专用机械,广东
300620,光库科技,元器件,广东
300621,维业股份,装修装饰,深圳
300622,博士眼镜,其他商业,深圳
300623,捷捷微电,半导体,江苏
300625,三雄极光,半导体,广东
300626,华瑞股份,电气设备,浙江
300627,华测导航,通信设备,上海
300628,亿联网络,通信设备,福建
300629,新劲刚,矿物制品,广东
300630,普利制药,化学制药,海南
300631,久吾高科,环境保护,江苏
300632,光莆股份,半导体,福建
300633,开立医疗,医疗保健,深圳
300635,达安股份,建筑施工,广东
300636,同和药业,化学制药,江西
300637,扬帆新材,化工原料,浙江
300638,广和通,通信设备,深圳
300639,凯普生物,医疗保健,广东
300640,德艺文创,文教休闲,福建
300641,正丹股份,化工原料,江苏
300642,透景生命,医疗保健,上海
300643,万通智控,汽车配件,浙江
300645,正元智慧,软件服务,浙江
300647,超频三,元器件,深圳
300648,星云股份,电器仪表,福建
300649,杭州园林,建筑施工,浙江
300650,太龙照明,电气设备,福建
300651,金陵体育,文教休闲,江苏
300652,雷迪克,汽车配件,浙江
300653,正海生物,医疗保健,山东
300654,世纪天鸿,出版业,山东
300655,晶瑞股份,化工原料,江苏
300656,民德电子,电脑设备,深圳
300657,弘信电子,元器件,福建
300658,延江股份,纺织,福建
300659,中孚信息,软件服务,山东
300660,江苏雷利,电气设备,江苏
300661,圣邦股份,元器件,北京
300662,科锐国际,综合类,北京
300663,科蓝软件,软件服务,北京
300665,飞鹿股份,染料涂料,湖南
300666,江丰电子,元器件,浙江
300667,必创科技,电器仪表,北京
300668,杰恩设计,装修装饰,深圳
300669,沪宁股份,机械基件,浙江
